sno,sna,total,available_rent_bikes,sarea,mday,latitude,longitude,ar,sareaen,snaen,aren,available_return_bikes,act,srcUpdateTime,updateTime,infoTime,infoDate
500105009,YouBike2.0_景福街/羅斯福路6段142巷口,28,8,文山區,2024/7/11 14:42,24.99812,121.53663,景福街/羅斯福路6段142巷口,Wenshan Dist,YouBike2.0_Jingfu St & Ln. 142， Sec. 6， Roosevelt Rd Intersection,Jingfu St & Ln. 142， Sec. 6， Roosevelt Rd Intersection.,20,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 14:42,2024/7/11
500105010,YouBike2.0_興旺公園,30,8,文山區,2024/7/11 15:16,25.00587,121.55012,福興路106巷28弄96號(對面),Wenshan Dist,YouBike2.0_Xingwang Park,No. 96， Aly. 28， Ln. 106， Fuxing Rd. (Opposite),22,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:16,2024/7/11
500105011,YouBike2.0_興福國中,25,1,文山區,2024/7/11 15:48,25.00465,121.54916,福興路95巷/福興路63巷4弄口,Wenshan Dist,YouBike2.0_Xing Fu Junior High School,Ln. 95， Fuxing Rd & Aly. 28， Ln. 63， Fuxing Rd. (Opposite),24,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:48,2024/7/11
500105012,YouBike2.0_興隆路2段203巷,32,0,文山區,2024/7/11 15:33,25.00346,121.54709,興隆路2段203巷108號(對面),Wenshan Dist,YouBike2.0_Ln. 203， Sec. 2， Xinglong Rd,No. 108， Ln. 203， Sec. 2， Xinglong Rd (Opposite),32,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:33,2024/7/11
500105013,YouBike2.0_景美運動公園,11,4,文山區,2024/7/11 15:43,25.00219,121.54454,景豐街79號(旁公園),Wenshan Dist,YouBike2.0_Jingmei Sports Park,No. 79， Jingfeng St. (Side),7,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:43,2024/7/11
500105014,YouBike2.0_景美醫院,18,5,文山區,2024/7/11 15:44,24.99136,121.54008,羅斯福路六段280號(前),Wenshan Dist,YouBike2.0_Jing Mei Hospital,No. 280， Sec. 6， Roosevelt Rd.,13,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:44,2024/7/11
500105015,YouBike2.0_師範大學公館校區,14,6,文山區,2024/7/11 15:46,25.00792,121.53731,汀州路四段77號(旁),Wenshan Dist,YouBike2.0_National Taiwan Normal University Gongguan Campus,No. 77， Sec. 4， Tingzhou Rd.,8,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:46,2024/7/11
500105016,YouBike2.0_景華街128巷口,29,7,文山區,2024/7/11 15:49,24.99543,121.54725,景華街124號(旁汽車格),Wenshan Dist,YouBike2.0_Ln 128， Jinghua St.,No. 124， Jinghua St.,22,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:49,2024/7/11
500105017,YouBike2.0_仙跡岩登山口(景興路),22,11,文山區,2024/7/11 15:09,24.99118,121.5436,景興街239號(前),Wenshan Dist,YouBike2.0_Xianjiyan Trailhead (Jingxing Rd.),No. 239， Jingxing Rd.,11,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:09,2024/7/11
500105018,YouBike2.0_國立政治大學,62,40,文山區,2024/7/11 15:34,24.98737,121.57726,指南路二段153號(對面),Wenshan Dist,YouBike2.0_National Chengchi University,No. 153， Sec. 2， Zhinan Rd. (Opposite),22,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:34,2024/7/11
500105019,YouBike2.0_捷運動物園站,57,24,文山區,2024/7/11 15:43,24.99873,121.57985,新光路二段30號(對面),Wenshan Dist,YouBike2.0_MRT Taipei Zoo Sta.,No. 30， Sec. 2， Xinguang Rd. (Opposite),33,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:43,2024/7/11
500105020,YouBike2.0_捷運木柵站,31,19,文山區,2024/7/11 15:41,24.99798,121.57455,木柵路四段82巷18號前(捷運橋樑下),Wenshan Dist,YouBike2.0_MRT Muzha Sta.,No. 18， Ln. 82， Sec. 4， Muzha Rd. (Under The MRT Bridge),12,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:41,2024/7/11
500105021,YouBike2.0_捷運萬芳社區站,49,26,文山區,2024/7/11 15:47,24.99886,121.56769,萬芳路60號(西側廣場),Wenshan Dist,YouBike2.0_MRT Wanfang Community Sta.,No. 60， Wanfang Rd. (West),23,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:47,2024/7/11
500105022,YouBike2.0_文山運動中心,36,17,文山區,2024/7/11 15:49,24.99676,121.5596,興隆路三段/興隆路三段192巷8弄,Wenshan Dist,YouBike2.0_Wen Shan Sports Center,Sec. 3， Xinglong Rd./Aly. 8， Ln. 192， Sec. 3， Xinglong Rd.,19,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:49,2024/7/11
500105023,YouBike2.0_捷運辛亥站,42,30,文山區,2024/7/11 15:43,25.00467,121.55684,辛亥路四段114號(旁人行道),Wenshan Dist,YouBike2.0_MRT Xinhai Sta.,No. 114， Sec. 4， Xinhai Rd.,8,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:43,2024/7/11
500105024,YouBike2.0_興豐公園,25,9,文山區,2024/7/11 15:38,24.99982,121.54761,興隆路二段123巷/興隆路二段(西北側),Wenshan Dist,YouBike2.0_Xingfeng Park,Ln. 123， Sec. 2， Xinglong Rd./Sec. 2， Xinglong Rd. (Northwest),16,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:38,2024/7/11
500105025,YouBike2.0_木柵光輝路口,33,22,文山區,2024/7/11 15:23,24.98816,121.55528,木柵路一段290號(旁),Wenshan Dist,YouBike2.0_Muzha Rd. & Guanghui Rd. Intersection,No. 290， Sec. 1， Muzha Rd.,11,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:23,2024/7/11
500105026,YouBike2.0_考試院,26,10,文山區,2024/7/11 15:49,24.98747,121.54984,試院路(雙號)/木柵路一段(東北側),Wenshan Dist,YouBike2.0_Examination Yuan,Shiyuan Rd.(Double number)/ Sec. 1， Muzha Rd. (Northeast),16,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:49,2024/7/11
500105027,YouBike2.0_和興路26巷口,22,2,文山區,2024/7/11 14:52,24.98573,121.54532,和興路44巷 / 和興路26巷口,Wenshan Dist,YouBike2.0_No. 26， Hexing St. Intersection,No. 44， Hexing St./No. 26， Hexing St. Intersection,20,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 14:52,2024/7/11
500105028,YouBike2.0_世新大學,30,0,文山區,2024/7/11 15:39,24.98859,121.54336,木柵路一段17巷1號(西側),Wenshan Dist,YouBike2.0_Shih Hsin University,No. 1， Ln. 17， Sec. 1， Muzha Rd. (West),30,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:39,2024/7/11
500105029,YouBike2.0_一壽橋,28,17,文山區,2024/7/11 15:49,24.97837,121.55548,樟新街64號前方,Wenshan Dist,YouBike2.0_Yishou Bridge,No. 64， Zhangxin St.,11,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:49,2024/7/11
500105030,YouBike2.0_臺北市立景美女中,25,16,文山區,2024/7/11 15:40,24.98058,121.55624,木新路三段/一壽街(西北側),Wenshan Dist,YouBike2.0_Jingmei Girls High School,Sec. 3， Muxin Rd./Yishou St. (Northwest),9,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:40,2024/7/11
500105031,YouBike2.0_永安藝文館-表演36房,29,20,文山區,2024/7/11 15:48,24.98414,121.56907,木新路二段156號前人行道(永安市場),Wenshan Dist,YouBike2.0_Performing Arts School 36,No. 156， Sec. 2， Muxin Rd. (Yongan Market),8,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:48,2024/7/11
500105032,YouBike2.0_忠順區民活動中心,31,15,文山區,2024/7/11 15:44,24.98471,121.56332,忠順街二段22號前方人行道(忠順區民活動中心),Wenshan Dist,YouBike2.0_Zhongshun Community Center,No. 22， Sec. 2， Zhongshun St.,16,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:44,2024/7/11
500105033,YouBike2.0_景文中學,36,14,文山區,2024/7/11 14:56,24.98574,121.56745,保儀路/木柵路三段102巷口(西南側),Wenshan Dist,YouBike2.0_Jingwen Bilingual High School,Baoyi Rd./Ln. 102， Sec. 3， Muxin Rd. Intersection (Southwest),22,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 14:56,2024/7/11
500105034,YouBike2.0_老泉街籃球場,14,8,文山區,2024/7/11 15:40,24.97619,121.5583,老泉街26巷老泉街口(籃球場前),Wenshan Dist,YouBike2.0_Laoquan St. Basketball Court,Ln. 26， Laoquan St. Intersection,6,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:40,2024/7/11
